JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458008.427397,10.891,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.527,Z,,11.167,2458008.43210,GP AND,AAVSO,STD,,,,
2458008.427517,10.886,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.526,Z,,11.167,2458008.43222,GP AND,AAVSO,STD,,,,
2458008.427647,10.913,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.524,Z,,11.167,2458008.43235,GP AND,AAVSO,STD,,,,
2458008.427777,10.918,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.523,Z,,11.167,2458008.43248,GP AND,AAVSO,STD,,,,
2458008.427907,10.932,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.522,Z,,11.167,2458008.43261,GP AND,AAVSO,STD,,,,
2458008.428027,10.907,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.521,Z,,11.167,2458008.43273,GP AND,AAVSO,STD,,,,
2458008.428157,10.910,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.520,Z,,11.167,2458008.43286,GP AND,AAVSO,STD,,,,
2458008.428287,10.922,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.519,Z,,11.167,2458008.43299,GP AND,AAVSO,STD,,,,
2458008.428417,10.899,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.518,Z,,11.167,2458008.43312,GP AND,AAVSO,STD,,,,
2458008.428537,10.925,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.517,Z,,11.167,2458008.43324,GP AND,AAVSO,STD,,,,
2458008.428667,10.895,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.516,Z,,11.167,2458008.43337,GP AND,AAVSO,STD,,,,
2458008.428797,10.914,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.514,Z,,11.167,2458008.43350,GP AND,AAVSO,STD,,,,
2458008.428927,10.915,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.513,Z,,11.167,2458008.43363,GP AND,AAVSO,STD,,,,
2458008.429047,10.879,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.512,Z,,11.167,2458008.43375,GP AND,AAVSO,STD,,,,
2458008.429177,10.903,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.511,Z,,11.167,2458008.43388,GP AND,AAVSO,STD,,,,
2458008.429307,10.896,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.510,Z,,11.167,2458008.43401,GP AND,AAVSO,STD,,,,
2458008.429427,10.894,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.509,Z,,11.167,2458008.43413,GP AND,AAVSO,STD,,,,
2458008.429557,10.914,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.508,Z,,11.167,2458008.43426,GP AND,AAVSO,STD,,,,
2458008.429687,10.884,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.507,Z,,11.167,2458008.43439,GP AND,AAVSO,STD,,,,
2458008.429817,10.909,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.506,Z,,11.167,2458008.43452,GP AND,AAVSO,STD,,,,
2458008.429937,10.900,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.505,Z,,11.167,2458008.43464,GP AND,AAVSO,STD,,,,
2458008.430067,10.908,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.503,Z,,11.167,2458008.43477,GP AND,AAVSO,STD,,,,
2458008.430197,10.914,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.502,Z,,11.167,2458008.43490,GP AND,AAVSO,STD,,,,
2458008.430327,10.903,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.501,Z,,11.167,2458008.43503,GP AND,AAVSO,STD,,,,
2458008.430447,10.919,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.500,Z,,11.167,2458008.43515,GP AND,AAVSO,STD,,,,
2458008.430577,10.911,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.499,Z,,11.167,2458008.43528,GP AND,AAVSO,STD,,,,
2458008.430707,10.911,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.498,Z,,11.167,2458008.43541,GP AND,AAVSO,STD,,,,
2458008.430827,10.913,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.497,Z,,11.167,2458008.43553,GP AND,AAVSO,STD,,,,
2458008.430957,10.922,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.496,Z,,11.167,2458008.43566,GP AND,AAVSO,STD,,,,
2458008.431087,10.942,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.495,Z,,11.167,2458008.43579,GP AND,AAVSO,STD,,,,
2458008.431217,10.899,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.494,Z,,11.167,2458008.43592,GP AND,AAVSO,STD,,,,
2458008.431337,10.905,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.493,Z,,11.167,2458008.43604,GP AND,AAVSO,STD,,,,
2458008.431467,10.899,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.492,Z,,11.167,2458008.43617,GP AND,AAVSO,STD,,,,
2458008.431597,10.896,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.491,Z,,11.167,2458008.43630,GP AND,AAVSO,STD,,,,
2458008.431727,10.899,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.490,Z,,11.167,2458008.43643,GP AND,AAVSO,STD,,,,
2458008.431847,10.917,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.489,Z,,11.167,2458008.43655,GP AND,AAVSO,STD,,,,
2458008.431977,10.904,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.487,Z,,11.167,2458008.43668,GP AND,AAVSO,STD,,,,
2458008.432107,10.907,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.486,Z,,11.167,2458008.43681,GP AND,AAVSO,STD,,,,
2458008.432237,10.897,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.485,Z,,11.167,2458008.43694,GP AND,AAVSO,STD,,,,
2458008.432356,10.908,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.484,Z,,11.167,2458008.43706,GP AND,AAVSO,STD,,,,
2458008.432486,10.903,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.483,Z,,11.167,2458008.43719,GP AND,AAVSO,STD,,,,
2458008.432616,10.916,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.482,Z,,11.167,2458008.43732,GP AND,AAVSO,STD,,,,
2458008.432736,10.899,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.481,Z,,11.167,2458008.43744,GP AND,AAVSO,STD,,,,
2458008.432866,10.915,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.480,Z,,11.167,2458008.43757,GP AND,AAVSO,STD,,,,
2458008.432996,10.898,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.479,Z,,11.167,2458008.43770,GP AND,AAVSO,STD,,,,
2458008.433116,10.926,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.478,Z,,11.167,2458008.43782,GP AND,AAVSO,STD,,,,
2458008.433236,10.911,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.477,Z,,11.167,2458008.43794,GP AND,AAVSO,STD,,,,
2458008.433366,10.912,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.476,Z,,11.167,2458008.43807,GP AND,AAVSO,STD,,,,
2458008.433496,10.892,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.475,Z,,11.167,2458008.43820,GP AND,AAVSO,STD,,,,
2458008.433616,10.889,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.474,Z,,11.167,2458008.43832,GP AND,AAVSO,STD,,,,
2458008.433746,10.915,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.473,Z,,11.167,2458008.43845,GP AND,AAVSO,STD,,,,
2458008.433876,10.873,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.472,Z,,11.167,2458008.43858,GP AND,AAVSO,STD,,,,
2458008.434006,10.913,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.471,Z,,11.167,2458008.43871,GP AND,AAVSO,STD,,,,
2458008.434126,10.915,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.470,Z,,11.167,2458008.43883,GP AND,AAVSO,STD,,,,
2458008.434256,10.921,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.469,Z,,11.167,2458008.43896,GP AND,AAVSO,STD,,,,
2458008.434386,10.882,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.468,Z,,11.167,2458008.43909,GP AND,AAVSO,STD,,,,
2458008.434516,10.917,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.467,Z,,11.167,2458008.43922,GP AND,AAVSO,STD,,,,
2458008.434636,10.934,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.466,Z,,11.167,2458008.43934,GP AND,AAVSO,STD,,,,
2458008.434766,10.904,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.465,Z,,11.167,2458008.43947,GP AND,AAVSO,STD,,,,
2458008.434896,10.902,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.464,Z,,11.167,2458008.43960,GP AND,AAVSO,STD,,,,
2458008.435016,10.895,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.463,Z,,11.167,2458008.43972,GP AND,AAVSO,STD,,,,
2458008.435146,10.874,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.462,Z,,11.167,2458008.43985,GP AND,AAVSO,STD,,,,
2458008.435276,10.901,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.461,Z,,11.167,2458008.43998,GP AND,AAVSO,STD,,,,
2458008.435406,10.889,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.460,Z,,11.167,2458008.44011,GP AND,AAVSO,STD,,,,
2458008.435526,10.901,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.459,Z,,11.167,2458008.44023,GP AND,AAVSO,STD,,,,
2458008.435656,10.867,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.458,Z,,11.167,2458008.44036,GP AND,AAVSO,STD,,,,
2458008.435786,10.886,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.457,Z,,11.167,2458008.44049,GP AND,AAVSO,STD,,,,
2458008.435916,10.890,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.456,Z,,11.167,2458008.44062,GP AND,AAVSO,STD,,,,
2458008.436036,10.878,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.455,Z,,11.167,2458008.44074,GP AND,AAVSO,STD,,,,
2458008.436166,10.879,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.454,Z,,11.167,2458008.44087,GP AND,AAVSO,STD,,,,
2458008.436296,10.900,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.453,Z,,11.167,2458008.44100,GP AND,AAVSO,STD,,,,
2458008.436426,10.895,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.452,Z,,11.167,2458008.44113,GP AND,AAVSO,STD,,,,
2458008.436546,10.919,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.451,Z,,11.167,2458008.44125,GP AND,AAVSO,STD,,,,
2458008.436676,10.878,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.450,Z,,11.167,2458008.44138,GP AND,AAVSO,STD,,,,
2458008.436806,10.907,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.449,Z,,11.167,2458008.44151,GP AND,AAVSO,STD,,,,
2458008.436926,10.894,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.448,Z,,11.167,2458008.44163,GP AND,AAVSO,STD,,,,
2458008.437056,10.887,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.447,Z,,11.167,2458008.44176,GP AND,AAVSO,STD,,,,
2458008.437186,10.907,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.446,Z,,11.167,2458008.44189,GP AND,AAVSO,STD,,,,
2458008.437316,10.903,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.445,Z,,11.167,2458008.44202,GP AND,AAVSO,STD,,,,
2458008.437436,10.889,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.444,Z,,11.167,2458008.44214,GP AND,AAVSO,STD,,,,
2458008.437566,10.917,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.443,Z,,11.167,2458008.44227,GP AND,AAVSO,STD,,,,
2458008.437696,10.891,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.442,Z,,11.167,2458008.44240,GP AND,AAVSO,STD,,,,
2458008.437826,10.896,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.441,Z,,11.167,2458008.44253,GP AND,AAVSO,STD,,,,
2458008.437946,10.865,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.440,Z,,11.167,2458008.44265,GP AND,AAVSO,STD,,,,
2458008.438076,10.887,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.439,Z,,11.167,2458008.44278,GP AND,AAVSO,STD,,,,
2458008.438206,10.894,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.438,Z,,11.167,2458008.44291,GP AND,AAVSO,STD,,,,
2458008.438326,10.888,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.438,Z,,11.167,2458008.44303,GP AND,AAVSO,STD,,,,
2458008.438456,10.907,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.437,Z,,11.167,2458008.44316,GP AND,AAVSO,STD,,,,
2458008.438586,10.885,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.436,Z,,11.167,2458008.44329,GP AND,AAVSO,STD,,,,
2458008.438716,10.892,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.435,Z,,11.167,2458008.44342,GP AND,AAVSO,STD,,,,
2458008.438836,10.855,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.434,Z,,11.167,2458008.44354,GP AND,AAVSO,STD,,,,
2458008.438966,10.873,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.433,Z,,11.167,2458008.44367,GP AND,AAVSO,STD,,,,
2458008.439096,10.881,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.432,Z,,11.167,2458008.44380,GP AND,AAVSO,STD,,,,
2458008.439226,10.872,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.431,Z,,11.167,2458008.44393,GP AND,AAVSO,STD,,,,
2458008.439346,10.886,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.430,Z,,11.167,2458008.44405,GP AND,AAVSO,STD,,,,
2458008.439476,10.889,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.429,Z,,11.167,2458008.44418,GP AND,AAVSO,STD,,,,
2458008.439606,10.870,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.428,Z,,11.167,2458008.44431,GP AND,AAVSO,STD,,,,
2458008.439716,10.860,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.427,Z,,11.167,2458008.44442,GP AND,AAVSO,STD,,,,
2458008.439856,10.866,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.426,Z,,11.167,2458008.44456,GP AND,AAVSO,STD,,,,
2458008.439976,10.885,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.425,Z,,11.167,2458008.44468,GP AND,AAVSO,STD,,,,
2458008.440106,10.865,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.424,Z,,11.167,2458008.44481,GP AND,AAVSO,STD,,,,
2458008.440226,10.869,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.424,Z,,11.167,2458008.44493,GP AND,AAVSO,STD,,,,
2458008.440356,10.872,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.423,Z,,11.167,2458008.44506,GP AND,AAVSO,STD,,,,
2458008.440486,10.873,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.422,Z,,11.167,2458008.44519,GP AND,AAVSO,STD,,,,
2458008.440616,10.863,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.421,Z,,11.167,2458008.44532,GP AND,AAVSO,STD,,,,
2458008.440736,10.860,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.420,Z,,11.167,2458008.44544,GP AND,AAVSO,STD,,,,
2458008.440866,10.855,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.419,Z,,11.167,2458008.44557,GP AND,AAVSO,STD,,,,
2458008.440996,10.862,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.418,Z,,11.167,2458008.44570,GP AND,AAVSO,STD,,,,
2458008.441116,10.862,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.417,Z,,11.167,2458008.44582,GP AND,AAVSO,STD,,,,
2458008.441246,10.830,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.416,Z,,11.167,2458008.44595,GP AND,AAVSO,STD,,,,
2458008.441376,10.849,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.415,Z,,11.167,2458008.44608,GP AND,AAVSO,STD,,,,
2458008.441516,10.839,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.414,Z,,11.167,2458008.44622,GP AND,AAVSO,STD,,,,
2458008.441646,10.839,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.413,Z,,11.167,2458008.44635,GP AND,AAVSO,STD,,,,
2458008.441766,10.827,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.412,Z,,11.167,2458008.44647,GP AND,AAVSO,STD,,,,
2458008.441896,10.851,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.412,Z,,11.167,2458008.44660,GP AND,AAVSO,STD,,,,
2458008.442026,10.819,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.411,Z,,11.167,2458008.44673,GP AND,AAVSO,STD,,,,
2458008.442146,10.850,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.410,Z,,11.167,2458008.44685,GP AND,AAVSO,STD,,,,
2458008.442276,10.833,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.409,Z,,11.167,2458008.44698,GP AND,AAVSO,STD,,,,
2458008.442406,10.817,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.408,Z,,11.167,2458008.44711,GP AND,AAVSO,STD,,,,
2458008.442536,10.830,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.407,Z,,11.167,2458008.44724,GP AND,AAVSO,STD,,,,
2458008.442656,10.837,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.406,Z,,11.167,2458008.44736,GP AND,AAVSO,STD,,,,
2458008.442786,10.815,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.405,Z,,11.167,2458008.44749,GP AND,AAVSO,STD,,,,
2458008.442916,10.821,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.404,Z,,11.167,2458008.44762,GP AND,AAVSO,STD,,,,
2458008.443046,10.816,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.403,Z,,11.167,2458008.44775,GP AND,AAVSO,STD,,,,
2458008.443166,10.831,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.403,Z,,11.167,2458008.44787,GP AND,AAVSO,STD,,,,
2458008.443296,10.801,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.402,Z,,11.167,2458008.44800,GP AND,AAVSO,STD,,,,
2458008.443426,10.812,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.401,Z,,11.167,2458008.44813,GP AND,AAVSO,STD,,,,
2458008.443546,10.823,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.400,Z,,11.167,2458008.44825,GP AND,AAVSO,STD,,,,
2458008.443676,10.797,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.399,Z,,11.167,2458008.44838,GP AND,AAVSO,STD,,,,
2458008.443806,10.805,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.398,Z,,11.167,2458008.44851,GP AND,AAVSO,STD,,,,
2458008.443936,10.809,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.397,Z,,11.167,2458008.44864,GP AND,AAVSO,STD,,,,
2458008.444056,10.804,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.396,Z,,11.167,2458008.44876,GP AND,AAVSO,STD,,,,
2458008.444186,10.778,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.396,Z,,11.167,2458008.44889,GP AND,AAVSO,STD,,,,
2458008.444316,10.791,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.395,Z,,11.167,2458008.44902,GP AND,AAVSO,STD,,,,
2458008.444446,10.780,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.394,Z,,11.167,2458008.44915,GP AND,AAVSO,STD,,,,
2458008.444566,10.787,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.393,Z,,11.167,2458008.44927,GP AND,AAVSO,STD,,,,
2458008.444696,10.782,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.392,Z,,11.167,2458008.44940,GP AND,AAVSO,STD,,,,
2458008.444826,10.784,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.391,Z,,11.167,2458008.44953,GP AND,AAVSO,STD,,,,
2458008.444956,10.783,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.390,Z,,11.167,2458008.44966,GP AND,AAVSO,STD,,,,
2458008.445076,10.758,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.390,Z,,11.167,2458008.44978,GP AND,AAVSO,STD,,,,
2458008.445206,10.753,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.389,Z,,11.167,2458008.44991,GP AND,AAVSO,STD,,,,
2458008.445336,10.763,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.388,Z,,11.167,2458008.45004,GP AND,AAVSO,STD,,,,
2458008.445456,10.755,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.387,Z,,11.167,2458008.45016,GP AND,AAVSO,STD,,,,
2458008.445586,10.762,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.386,Z,,11.167,2458008.45029,GP AND,AAVSO,STD,,,,
2458008.445716,10.748,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.385,Z,,11.167,2458008.45042,GP AND,AAVSO,STD,,,,
2458008.445846,10.736,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.384,Z,,11.167,2458008.45055,GP AND,AAVSO,STD,,,,
2458008.445966,10.735,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.384,Z,,11.167,2458008.45067,GP AND,AAVSO,STD,,,,
2458008.446096,10.715,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.383,Z,,11.167,2458008.45080,GP AND,AAVSO,STD,,,,
2458008.446226,10.725,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.382,Z,,11.167,2458008.45093,GP AND,AAVSO,STD,,,,
2458008.446356,10.727,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.381,Z,,11.167,2458008.45106,GP AND,AAVSO,STD,,,,
2458008.446476,10.714,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.380,Z,,11.167,2458008.45118,GP AND,AAVSO,STD,,,,
2458008.446606,10.701,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.379,Z,,11.167,2458008.45131,GP AND,AAVSO,STD,,,,
2458008.446736,10.718,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.378,Z,,11.167,2458008.45144,GP AND,AAVSO,STD,,,,
2458008.446866,10.696,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.378,Z,,11.167,2458008.45157,GP AND,AAVSO,STD,,,,
2458008.446986,10.703,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.377,Z,,11.167,2458008.45169,GP AND,AAVSO,STD,,,,
2458008.447116,10.698,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.376,Z,,11.167,2458008.45182,GP AND,AAVSO,STD,,,,
2458008.447246,10.678,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.375,Z,,11.167,2458008.45195,GP AND,AAVSO,STD,,,,
2458008.447366,10.660,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.374,Z,,11.167,2458008.45207,GP AND,AAVSO,STD,,,,
2458008.447496,10.681,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.373,Z,,11.167,2458008.45220,GP AND,AAVSO,STD,,,,
2458008.447626,10.680,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.373,Z,,11.167,2458008.45233,GP AND,AAVSO,STD,,,,
2458008.447756,10.666,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.372,Z,,11.167,2458008.45246,GP AND,AAVSO,STD,,,,
2458008.447876,10.658,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.371,Z,,11.167,2458008.45258,GP AND,AAVSO,STD,,,,
2458008.448006,10.656,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.370,Z,,11.167,2458008.45271,GP AND,AAVSO,STD,,,,
2458008.448136,10.654,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.369,Z,,11.167,2458008.45284,GP AND,AAVSO,STD,,,,
2458008.448266,10.637,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.369,Z,,11.167,2458008.45297,GP AND,AAVSO,STD,,,,
2458008.448386,10.621,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.368,Z,,11.167,2458008.45309,GP AND,AAVSO,STD,,,,
2458008.448516,10.623,0.006,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.367,Z,,11.167,2458008.45322,GP AND,AAVSO,STD,,,,
2458008.448646,10.632,0.005,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.366,Z,,11.167,2458008.45335,GP AND,AAVSO,STD,,,,
2458008.448766,10.594,0.005,,V,AFSA,,NA,000-BMC-635,X20725LJ,,0,1.365,Z,,11.167,2458008.45347,GP AND,AAVSO,STD,,,,
