JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457130.46236,11.291,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.72,Z,16.734,16.816,,XX CYG,VVS,STD,,,,
2457130.46350,11.262,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.71,Z,17.001,17.047,,XX CYG,VVS,STD,,,,
2457130.46399,11.269,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.71,Z,17.036,17.102,,XX CYG,VVS,STD,,,,
2457130.46449,11.271,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.70,Z,17.163,17.213,,XX CYG,VVS,STD,,,,
2457130.46500,11.342,0.010,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.70,Z,17.152,17.273,,XX CYG,VVS,STD,,,,
2457130.46550,11.301,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.70,Z,17.117,17.178,,XX CYG,VVS,STD,,,,
2457130.46601,11.315,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.69,Z,17.023,17.076,,XX CYG,VVS,STD,,,,
2457130.46650,11.301,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.69,Z,16.955,17.042,,XX CYG,VVS,STD,,,,
2457130.46701,11.307,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.69,Z,16.874,16.942,,XX CYG,VVS,STD,,,,
2457130.46751,11.320,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.69,Z,16.755,16.835,,XX CYG,VVS,STD,,,,
2457130.46801,11.298,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.68,Z,16.888,16.916,,XX CYG,VVS,STD,,,,
2457130.46851,11.334,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.68,Z,16.812,16.912,,XX CYG,VVS,STD,,,,
2457130.46902,11.331,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.68,Z,16.844,16.917,,XX CYG,VVS,STD,,,,
2457130.46951,11.335,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.67,Z,16.650,16.737,,XX CYG,VVS,STD,,,,
2457130.47002,11.348,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.67,Z,16.668,16.741,,XX CYG,VVS,STD,,,,
2457130.47052,11.342,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.67,Z,16.947,17.002,,XX CYG,VVS,STD,,,,
2457130.47102,11.330,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.67,Z,17.138,17.203,,XX CYG,VVS,STD,,,,
2457130.47153,11.344,0.010,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.66,Z,17.204,17.262,,XX CYG,VVS,STD,,,,
2457130.47203,11.364,0.010,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.66,Z,17.154,17.210,,XX CYG,VVS,STD,,,,
2457130.47253,11.369,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.66,Z,17.039,17.133,,XX CYG,VVS,STD,,,,
2457130.47303,11.367,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.66,Z,16.929,16.994,,XX CYG,VVS,STD,,,,
2457130.47353,11.379,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.65,Z,16.978,17.043,,XX CYG,VVS,STD,,,,
