JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458440.718178,10.804,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.19,Z,19.740,19.569,2458440.71499,YZ BOO,VVS,STD,,,,
2458440.718568,10.873,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.18,Z,19.668,19.574,2458440.71538,YZ BOO,VVS,STD,,,,
2458440.718978,10.800,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.18,Z,19.759,19.585,2458440.71579,YZ BOO,VVS,STD,,,,
2458440.719378,10.832,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.17,Z,19.733,19.561,2458440.71619,YZ BOO,VVS,STD,,,,
2458440.719788,10.815,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.16,Z,19.701,19.581,2458440.71660,YZ BOO,VVS,STD,,,,
2458440.720198,10.769,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.16,Z,19.750,19.582,2458440.71701,YZ BOO,VVS,STD,,,,
2458440.721198,10.795,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.14,Z,19.734,19.568,2458440.71801,YZ BOO,VVS,STD,,,,
2458440.721598,10.780,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.14,Z,19.744,19.573,2458440.71841,YZ BOO,VVS,STD,,,,
2458440.722008,10.767,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.13,Z,19.807,19.567,2458440.71882,YZ BOO,VVS,STD,,,,
2458440.722418,10.758,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.13,Z,19.790,19.614,2458440.71923,YZ BOO,VVS,STD,,,,
2458440.722818,10.796,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.12,Z,19.794,19.619,2458440.71963,YZ BOO,VVS,STD,,,,
2458440.723228,10.790,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.11,Z,19.750,19.588,2458440.72004,YZ BOO,VVS,STD,,,,
2458440.723628,10.766,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.11,Z,19.771,19.608,2458440.72044,YZ BOO,VVS,STD,,,,
2458440.724038,10.776,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.10,Z,19.754,19.634,2458440.72085,YZ BOO,VVS,STD,,,,
2458440.724438,10.800,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.10,Z,19.719,19.557,2458440.72125,YZ BOO,VVS,STD,,,,
2458440.724848,10.774,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.09,Z,19.797,19.623,2458440.72166,YZ BOO,VVS,STD,,,,
2458440.725828,10.812,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.08,Z,19.743,19.600,2458440.72264,YZ BOO,VVS,STD,,,,
2458440.726228,10.807,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.07,Z,19.751,19.613,2458440.72304,YZ BOO,VVS,STD,,,,
2458440.726638,10.759,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.07,Z,19.726,19.579,2458440.72345,YZ BOO,VVS,STD,,,,
2458440.727038,10.794,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.06,Z,19.729,19.599,2458440.72385,YZ BOO,VVS,STD,,,,
2458440.727448,10.781,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.06,Z,19.742,19.583,2458440.72426,YZ BOO,VVS,STD,,,,
2458440.727858,10.785,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.05,Z,19.735,19.617,2458440.72467,YZ BOO,VVS,STD,,,,
2458440.728258,10.751,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.05,Z,19.767,19.587,2458440.72507,YZ BOO,VVS,STD,,,,
2458440.728668,10.779,0.015,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.04,Z,19.775,19.601,2458440.72548,YZ BOO,VVS,STD,,,,
2458440.729068,10.751,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.03,Z,19.699,19.525,2458440.72588,YZ BOO,VVS,STD,,,,
2458440.729478,10.771,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.03,Z,19.716,19.549,2458440.72629,YZ BOO,VVS,STD,,,,
2458440.730468,10.746,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.02,Z,19.735,19.594,2458440.72728,YZ BOO,VVS,STD,,,,
2458440.730878,10.707,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.01,Z,19.729,19.573,2458440.72769,YZ BOO,VVS,STD,,,,
2458440.731278,10.727,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.01,Z,19.747,19.581,2458440.72809,YZ BOO,VVS,STD,,,,
2458440.731688,10.743,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.00,Z,19.733,19.566,2458440.72850,YZ BOO,VVS,STD,,,,
2458440.732088,10.725,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.00,Z,19.681,19.559,2458440.72890,YZ BOO,VVS,STD,,,,
2458440.732498,10.703,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.99,Z,19.741,19.604,2458440.72931,YZ BOO,VVS,STD,,,,
2458440.732898,10.714,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.99,Z,19.696,19.558,2458440.72971,YZ BOO,VVS,STD,,,,
2458440.733308,10.670,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.98,Z,19.739,19.533,2458440.73012,YZ BOO,VVS,STD,,,,
2458440.733718,10.653,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.98,Z,19.748,19.533,2458440.73053,YZ BOO,VVS,STD,,,,
2458440.734128,10.711,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.97,Z,19.668,19.551,2458440.73094,YZ BOO,VVS,STD,,,,
2458440.735118,10.627,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.96,Z,19.742,19.534,2458440.73193,YZ BOO,VVS,STD,,,,
2458440.735528,10.671,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.95,Z,19.670,19.497,2458440.73234,YZ BOO,VVS,STD,,,,
2458440.735928,10.658,0.012,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.95,Z,19.666,19.484,2458440.73274,YZ BOO,VVS,STD,,,,
2458440.736338,10.659,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.94,Z,19.666,19.520,2458440.73315,YZ BOO,VVS,STD,,,,
2458440.736738,10.612,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.94,Z,19.740,19.545,2458440.73355,YZ BOO,VVS,STD,,,,
2458440.737148,10.672,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.93,Z,19.716,19.562,2458440.73396,YZ BOO,VVS,STD,,,,
2458440.737548,10.653,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.93,Z,19.669,19.544,2458440.73436,YZ BOO,VVS,STD,,,,
2458440.737958,10.588,0.012,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.92,Z,19.687,19.534,2458440.73477,YZ BOO,VVS,STD,,,,
2458440.738358,10.606,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.92,Z,19.670,19.533,2458440.73517,YZ BOO,VVS,STD,,,,
2458440.738768,10.611,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.92,Z,19.675,19.520,2458440.73558,YZ BOO,VVS,STD,,,,
2458440.739778,10.580,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.90,Z,19.652,19.512,2458440.73659,YZ BOO,VVS,STD,,,,
2458440.740178,10.544,0.012,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.90,Z,19.643,19.504,2458440.73699,YZ BOO,VVS,STD,,,,
2458440.740588,10.531,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,19.642,19.481,2458440.73740,YZ BOO,VVS,STD,,,,
2458440.740988,10.590,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,19.659,19.552,2458440.73780,YZ BOO,VVS,STD,,,,
2458440.741398,10.547,0.012,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,19.646,19.539,2458440.73821,YZ BOO,VVS,STD,,,,
2458440.741798,10.515,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.88,Z,19.631,19.495,2458440.73861,YZ BOO,VVS,STD,,,,
2458440.742208,10.523,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.88,Z,19.656,19.524,2458440.73902,YZ BOO,VVS,STD,,,,
2458440.742608,10.501,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.87,Z,19.676,19.532,2458440.73942,YZ BOO,VVS,STD,,,,
2458440.743018,10.474,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.87,Z,19.723,19.561,2458440.73983,YZ BOO,VVS,STD,,,,
2458440.743418,10.492,0.013,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.86,Z,19.664,19.515,2458440.74023,YZ BOO,VVS,STD,,,,
2458440.744428,10.433,0.014,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.85,Z,19.700,19.522,2458440.74124,YZ BOO,VVS,STD,,,,
2458465.648051,10.578,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.22,Z,20.115,19.974,2458465.64573,YZ BOO,VVS,STD,,,,
2458465.648461,10.536,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.21,Z,20.167,19.941,2458465.64614,YZ BOO,VVS,STD,,,,
2458465.648861,10.597,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.20,Z,20.160,19.955,2458465.64654,YZ BOO,VVS,STD,,,,
2458465.649271,10.561,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.20,Z,20.117,19.971,2458465.64695,YZ BOO,VVS,STD,,,,
2458465.649681,10.608,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.19,Z,20.141,19.976,2458465.64736,YZ BOO,VVS,STD,,,,
2458465.650071,10.589,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.19,Z,20.116,19.911,2458465.64775,YZ BOO,VVS,STD,,,,
2458465.650471,10.568,0.024,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.18,Z,20.178,19.968,2458465.64815,YZ BOO,VVS,STD,,,,
2458465.650881,10.655,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.17,Z,20.108,19.938,2458465.64856,YZ BOO,VVS,STD,,,,
2458465.651281,10.561,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.17,Z,20.171,19.963,2458465.64896,YZ BOO,VVS,STD,,,,
2458465.651691,10.693,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.16,Z,20.096,20.004,2458465.64937,YZ BOO,VVS,STD,,,,
2458465.652681,10.671,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.15,Z,20.080,19.945,2458465.65036,YZ BOO,VVS,STD,,,,
2458465.653091,10.589,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.14,Z,20.153,19.888,2458465.65077,YZ BOO,VVS,STD,,,,
2458465.653491,10.657,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.14,Z,20.067,19.893,2458465.65117,YZ BOO,VVS,STD,,,,
2458465.653901,10.607,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.13,Z,20.112,19.923,2458465.65158,YZ BOO,VVS,STD,,,,
2458465.654311,10.667,0.017,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.12,Z,20.045,19.889,2458465.65199,YZ BOO,VVS,STD,,,,
2458465.654711,10.594,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.12,Z,20.139,19.913,2458465.65239,YZ BOO,VVS,STD,,,,
2458465.655101,10.618,0.018,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.11,Z,20.110,19.950,2458465.65278,YZ BOO,VVS,STD,,,,
2458465.655511,10.597,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.11,Z,20.159,19.952,2458465.65319,YZ BOO,VVS,STD,,,,
2458465.655911,10.650,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.10,Z,20.104,19.973,2458465.65359,YZ BOO,VVS,STD,,,,
2458465.656321,10.682,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.10,Z,20.105,19.968,2458465.65400,YZ BOO,VVS,STD,,,,
2458465.657280,10.691,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.08,Z,20.091,19.907,2458465.65496,YZ BOO,VVS,STD,,,,
2458465.657680,10.605,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.08,Z,20.133,19.916,2458465.65536,YZ BOO,VVS,STD,,,,
2458465.658090,10.653,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.07,Z,20.151,19.978,2458465.65577,YZ BOO,VVS,STD,,,,
2458465.658480,10.651,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.07,Z,20.130,19.951,2458465.65616,YZ BOO,VVS,STD,,,,
2458465.658890,10.614,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.06,Z,20.163,19.986,2458465.65657,YZ BOO,VVS,STD,,,,
2458465.659290,10.663,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.05,Z,20.124,19.940,2458465.65697,YZ BOO,VVS,STD,,,,
2458465.659700,10.697,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.05,Z,20.128,19.939,2458465.65738,YZ BOO,VVS,STD,,,,
2458465.660100,10.707,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.04,Z,20.134,19.998,2458465.65778,YZ BOO,VVS,STD,,,,
2458465.660510,10.702,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.04,Z,20.127,19.995,2458465.65819,YZ BOO,VVS,STD,,,,
2458465.660910,10.582,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.03,Z,20.207,19.955,2458465.65859,YZ BOO,VVS,STD,,,,
2458465.661890,10.735,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.02,Z,20.132,19.967,2458465.65957,YZ BOO,VVS,STD,,,,
2458465.662290,10.654,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.02,Z,20.177,20.000,2458465.65997,YZ BOO,VVS,STD,,,,
2458465.662700,10.734,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.01,Z,20.156,19.950,2458465.66038,YZ BOO,VVS,STD,,,,
2458465.663100,10.707,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.01,Z,20.215,20.017,2458465.66078,YZ BOO,VVS,STD,,,,
2458465.663510,10.701,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.00,Z,20.199,20.024,2458465.66119,YZ BOO,VVS,STD,,,,
2458465.663910,10.719,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,2.00,Z,20.123,19.981,2458465.66159,YZ BOO,VVS,STD,,,,
2458465.664320,10.739,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.99,Z,20.112,20.024,2458465.66200,YZ BOO,VVS,STD,,,,
2458465.664710,10.693,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.99,Z,20.140,19.990,2458465.66239,YZ BOO,VVS,STD,,,,
2458465.665120,10.769,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.98,Z,20.168,20.036,2458465.66280,YZ BOO,VVS,STD,,,,
2458465.665520,10.725,0.024,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.98,Z,20.220,20.018,2458465.66320,YZ BOO,VVS,STD,,,,
2458465.666480,10.707,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.96,Z,20.145,19.928,2458465.66416,YZ BOO,VVS,STD,,,,
2458465.666890,10.711,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.96,Z,20.142,20.033,2458465.66457,YZ BOO,VVS,STD,,,,
2458465.667290,10.750,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.95,Z,20.102,19.986,2458465.66497,YZ BOO,VVS,STD,,,,
2458465.667700,10.805,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.95,Z,20.153,20.025,2458465.66538,YZ BOO,VVS,STD,,,,
2458465.668100,10.707,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.94,Z,20.174,20.031,2458465.66578,YZ BOO,VVS,STD,,,,
2458465.668510,10.766,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.94,Z,20.123,19.953,2458465.66619,YZ BOO,VVS,STD,,,,
2458465.668900,10.777,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.93,Z,20.148,19.999,2458465.66658,YZ BOO,VVS,STD,,,,
2458465.669310,10.672,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.93,Z,20.177,19.921,2458465.66699,YZ BOO,VVS,STD,,,,
2458465.669710,10.702,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.92,Z,20.161,19.971,2458465.66739,YZ BOO,VVS,STD,,,,
2458465.670120,10.753,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.92,Z,20.136,20.012,2458465.66780,YZ BOO,VVS,STD,,,,
2458465.671100,10.752,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.91,Z,20.139,19.983,2458465.66878,YZ BOO,VVS,STD,,,,
2458465.671500,10.762,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.90,Z,20.088,19.955,2458465.66918,YZ BOO,VVS,STD,,,,
2458465.671910,10.808,0.018,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.90,Z,20.090,19.954,2458465.66959,YZ BOO,VVS,STD,,,,
2458465.672320,10.760,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,20.095,19.959,2458465.67000,YZ BOO,VVS,STD,,,,
2458465.672710,10.713,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,20.175,19.953,2458465.67039,YZ BOO,VVS,STD,,,,
2458465.673110,10.805,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.89,Z,20.135,19.972,2458465.67079,YZ BOO,VVS,STD,,,,
2458465.673520,10.709,0.023,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.88,Z,20.155,19.897,2458465.67120,YZ BOO,VVS,STD,,,,
2458465.673920,10.773,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.88,Z,20.122,19.938,2458465.67160,YZ BOO,VVS,STD,,,,
2458465.674330,10.761,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.87,Z,20.104,19.975,2458465.67201,YZ BOO,VVS,STD,,,,
2458465.674730,10.735,0.022,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.87,Z,20.137,19.906,2458465.67241,YZ BOO,VVS,STD,,,,
2458465.675710,10.749,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.86,Z,20.110,19.930,2458465.67339,YZ BOO,VVS,STD,,,,
2458465.676110,10.793,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.85,Z,20.098,19.948,2458465.67379,YZ BOO,VVS,STD,,,,
2458465.676520,10.781,0.021,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.85,Z,20.118,19.967,2458465.67420,YZ BOO,VVS,STD,,,,
2458465.676920,10.805,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.84,Z,20.117,19.977,2458465.67460,YZ BOO,VVS,STD,,,,
2458465.677330,10.841,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.84,Z,20.095,19.958,2458465.67501,YZ BOO,VVS,STD,,,,
2458465.677730,10.835,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.84,Z,20.116,19.986,2458465.67541,YZ BOO,VVS,STD,,,,
2458465.678140,10.774,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.83,Z,20.094,19.910,2458465.67582,YZ BOO,VVS,STD,,,,
2458465.678540,10.774,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.83,Z,20.096,19.972,2458465.67622,YZ BOO,VVS,STD,,,,
2458465.678939,10.777,0.019,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.82,Z,20.088,19.867,2458465.67662,YZ BOO,VVS,STD,,,,
2458465.679339,10.741,0.020,,V,DFS,,TYC 2569 1184,TYC 2569 1050,,STANDARD MAG: C = 11.600  K = 11.372,0,1.82,Z,20.116,19.860,2458465.67702,YZ BOO,VVS,STD,,,,
