JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460887.330000,11.062,0.012,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.312,Z,-12.718,-13.493,,CY AQR,AAVSO,STD,,,,
2460887.330482,11.078,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.314,Z,-12.783,-13.539,,CY AQR,AAVSO,STD,,,,
2460887.330912,11.113,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.316,Z,-12.777,-13.551,,CY AQR,AAVSO,STD,,,,
2460887.331209,11.037,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.317,Z,-12.790,-13.563,,CY AQR,AAVSO,STD,,,,
2460887.331472,11.061,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.318,Z,-12.758,-13.509,,CY AQR,AAVSO,STD,,,,
2460887.332176,11.079,0.014,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.321,Z,-12.726,-13.478,,CY AQR,AAVSO,STD,,,,
2460887.333022,11.062,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.324,Z,-12.769,-13.527,,CY AQR,AAVSO,STD,,,,
2460887.334985,11.043,0.013,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.332,Z,-12.776,-13.514,,CY AQR,AAVSO,STD,,,,
2460887.335282,10.963,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.333,Z,-12.720,-13.419,,CY AQR,AAVSO,STD,,,,
2460887.335546,10.875,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.334,Z,-12.713,-13.534,,CY AQR,AAVSO,STD,,,,
2460887.336172,10.966,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.337,Z,-12.789,-13.546,,CY AQR,AAVSO,STD,,,,
2460887.336733,10.940,0.010,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.339,Z,-12.788,-13.522,,CY AQR,AAVSO,STD,,,,
2460887.336997,10.852,0.011,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.340,Z,-12.774,-13.521,,CY AQR,AAVSO,STD,,,,
2460887.337623,10.776,0.010,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.343,Z,-12.778,-13.543,,CY AQR,AAVSO,STD,,,,
2460887.338734,10.644,0.008,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.348,Z,-12.802,-13.572,,CY AQR,AAVSO,STD,,,,
2460887.339437,10.650,0.008,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.351,Z,-12.731,-13.455,,CY AQR,AAVSO,STD,,,,
2460887.339855,10.527,0.010,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.353,Z,-12.572,-13.373,,CY AQR,AAVSO,STD,,,,
2460887.340119,10.467,0.010,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.354,Z,-12.498,-13.195,,CY AQR,AAVSO,STD,,,,
2460887.340448,10.562,0.012,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.355,Z,-12.489,-13.279,,CY AQR,AAVSO,STD,,,,
2460887.340712,10.435,0.008,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.357,Z,-12.552,-13.322,,CY AQR,AAVSO,STD,,,,
2460887.341153,10.498,0.008,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.359,Z,-12.672,-13.446,,CY AQR,AAVSO,STD,,,,
2460887.341690,10.476,0.008,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.361,Z,-12.686,-13.426,,CY AQR,AAVSO,STD,,,,
2460887.342184,10.510,0.006,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.363,Z,-12.835,-13.475,,CY AQR,AAVSO,STD,,,,
2460887.342448,10.426,0.007,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.365,Z,-12.764,-13.470,,CY AQR,AAVSO,STD,,,,
2460887.343150,10.468,0.007,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.368,Z,-12.758,-13.538,,CY AQR,AAVSO,STD,,,,
2460887.343634,10.656,0.006,,TG,PEX,,000-BLD-973,000-BCQ-596,X40513CGX,,0,1.370,Z,-13.028,-13.537,,CY AQR,AAVSO,STD,,,,
